TLD,Frequency
213:59783,2.9695884447374437e-06
157:37755,2.9695884447374437e-06
193:81,2.9695884447374437e-06
254:53083,2.9695884447374437e-06
98:8080,2.9695884447374437e-06
70:56273,2.9695884447374437e-06
16:30629,2.9695884447374437e-06
68:45816,2.9695884447374437e-06
130:53540,2.9695884447374437e-06
industries,2.9695884447374437e-06
guitars,2.9695884447374437e-06
52:33424,2.9695884447374437e-06
213:50892,2.9695884447374437e-06
10:50459,2.9695884447374437e-06
49:58727,2.9695884447374437e-06
183:37579,2.9695884447374437e-06
215:46260,2.9695884447374437e-06
170:13213,2.9695884447374437e-06
117:33976,2.9695884447374437e-06
29:59601,2.9695884447374437e-06
79:54141,2.9695884447374437e-06
201:50494,2.9695884447374437e-06
66:35937,2.9695884447374437e-06
76:8000,2.9695884447374437e-06
201:56059,2.9695884447374437e-06
208:42199,2.9695884447374437e-06
109:48409,2.9695884447374437e-06
211:8383,2.9695884447374437e-06
150:9000,2.9695884447374437e-06
89:60659,2.9695884447374437e-06
157:51211,2.9695884447374437e-06
158:8080,2.9695884447374437e-06
145:8899,2.9695884447374437e-06
147:36500,2.9695884447374437e-06
153:45156,2.9695884447374437e-06
192:36272,2.9695884447374437e-06
142:40973,2.9695884447374437e-06
138:50473,2.9695884447374437e-06
197:46757,2.9695884447374437e-06
111:59965,2.9695884447374437e-06
162:280,2.9695884447374437e-06
182:2564,2.9695884447374437e-06
150:34857,2.9695884447374437e-06
170,2.9695884447374437e-06
190:63796,2.9695884447374437e-06
74:18999,2.9695884447374437e-06
60:6203,2.9695884447374437e-06
199:8081,2.9695884447374437e-06
5.159722222,2.9695884447374437e-06
makeup,2.9695884447374437e-06
28:40000,2.9695884447374437e-06
248:57117,2.9695884447374437e-06
27:50841,2.9695884447374437e-06
38:2427,2.9695884447374437e-06
72:1035,2.9695884447374437e-06
187:53471,2.9695884447374437e-06
1:36435,2.9695884447374437e-06
133:81,2.9695884447374437e-06
54:40527,2.9695884447374437e-06
10:36954,2.9695884447374437e-06
151:34332,2.9695884447374437e-06
202:36457,2.9695884447374437e-06
242:18411,2.9695884447374437e-06
169:50870,2.9695884447374437e-06
159:54770,2.9695884447374437e-06
184:50807,2.9695884447374437e-06
10:41742,2.9695884447374437e-06
209:37270,2.9695884447374437e-06
248:7777,2.9695884447374437e-06
28:8055,2.9695884447374437e-06
250:51586,2.9695884447374437e-06
160:27236,2.9695884447374437e-06
flights,2.9695884447374437e-06
tube,2.9695884447374437e-06
160,2.9695884447374437e-06
195:50899,2.9695884447374437e-06
180:35531,2.9695884447374437e-06
147:1116,2.9695884447374437e-06
146:9000,2.9695884447374437e-06
226:59141,2.9695884447374437e-06
106:8085,2.9695884447374437e-06
globo,2.9695884447374437e-06
31:39547,2.9695884447374437e-06
190:55958,2.9695884447374437e-06
124,2.9695884447374437e-06
axa,2.9695884447374437e-06
19:63528,2.9695884447374437e-06
97:14825,2.9695884447374437e-06
58:2854,2.9695884447374437e-06
180:17822,2.9695884447374437e-06
118:46163,2.9695884447374437e-06
226:8081,2.9695884447374437e-06
66:37584,2.9695884447374437e-06
224:1364,2.9695884447374437e-06
58:13777,2.9695884447374437e-06
248:57366,2.9695884447374437e-06
hamburg,2.9695884447374437e-06
172,2.9695884447374437e-06
153,2.9695884447374437e-06
154:46276,2.9695884447374437e-06
61:39578,2.9695884447374437e-06
198:57981,2.9695884447374437e-06
121:59884,2.9695884447374437e-06
com:5,2.9695884447374437e-06
249:81,2.9695884447374437e-06
197:8883,2.9695884447374437e-06
216:53058,2.9695884447374437e-06
158:60506,2.9695884447374437e-06
209:37310,2.9695884447374437e-06
105:49253,2.9695884447374437e-06
61:1307,2.9695884447374437e-06
202:34289,2.9695884447374437e-06
114:40504,2.9695884447374437e-06
49:6202,2.9695884447374437e-06
48:34036,2.9695884447374437e-06
151:81,2.9695884447374437e-06
23:47653,2.9695884447374437e-06
35:23971,2.9695884447374437e-06
31:41748,2.9695884447374437e-06
64:38575,2.9695884447374437e-06
37:10042,2.9695884447374437e-06
163:38753,2.9695884447374437e-06
81:53699,2.9695884447374437e-06
74:12576,2.9695884447374437e-06
218:45975,2.9695884447374437e-06
162:55876,2.9695884447374437e-06
clinic,2.9695884447374437e-06
30:1714,2.9695884447374437e-06
91:49003,2.9695884447374437e-06
139:1171,2.9695884447374437e-06
mba,2.9695884447374437e-06
179:31673,2.9695884447374437e-06
197:1031,2.9695884447374437e-06
archi,2.9695884447374437e-06
58:2544,2.9695884447374437e-06
122:45119,2.9695884447374437e-06
24:84,2.9695884447374437e-06
28:81,2.9695884447374437e-06
7:39800,2.9695884447374437e-06
240:41107,2.9695884447374437e-06
129:10086,2.9695884447374437e-06
106:29956,2.9695884447374437e-06
130:35246,2.9695884447374437e-06
114:50096,2.9695884447374437e-06
pictures,2.9695884447374437e-06
141:56829,2.9695884447374437e-06
180:9999,2.9695884447374437e-06
6.479166667,2.9695884447374437e-06
holiday,2.9695884447374437e-06
207,2.9695884447374437e-06
18:45270,2.9695884447374437e-06
209:37200,2.9695884447374437e-06
68:10257,2.9695884447374437e-06
3.364583333,2.9695884447374437e-06
252:37270,2.9695884447374437e-06
178:12988,2.9695884447374437e-06
177:45944,2.9695884447374437e-06
224:51321,2.9695884447374437e-06
89:39568,2.9695884447374437e-06
196:2098,2.9695884447374437e-06
146:8888,2.9695884447374437e-06
140:48467,2.9695884447374437e-06
187:1082,2.9695884447374437e-06
234:50089,2.9695884447374437e-06
73:8000,2.9695884447374437e-06
92:46327,2.9695884447374437e-06
100:10094,2.9695884447374437e-06
69:54752,2.9695884447374437e-06
176:5432,2.9695884447374437e-06
209:37260,2.9695884447374437e-06
57:7180,2.9695884447374437e-06
180:10062,2.9695884447374437e-06
75:8015,2.9695884447374437e-06
169:82,2.9695884447374437e-06
67:41494,2.9695884447374437e-06
5.944444444,2.9695884447374437e-06
111:1031,2.9695884447374437e-06
54:6202,2.9695884447374437e-06
83:4433,2.9695884447374437e-06
159:1026,2.9695884447374437e-06
93,2.9695884447374437e-06
252:37290,2.9695884447374437e-06
125:10062,2.9695884447374437e-06
239:3216,2.9695884447374437e-06
170:14214,2.9695884447374437e-06
86:1109,2.9695884447374437e-06
93:58733,2.9695884447374437e-06
142:34263,2.9695884447374437e-06
75:10006,2.9695884447374437e-06
9:53113,2.9695884447374437e-06
xn--6frz82g,2.9695884447374437e-06
123:45649,2.9695884447374437e-06
189,2.9695884447374437e-06
116:8086,2.9695884447374437e-06
dental,2.9695884447374437e-06
111:1032,2.9695884447374437e-06
34:42821,2.9695884447374437e-06
164:50160,2.9695884447374437e-06
42:33445,2.9695884447374437e-06
58:19219,2.9695884447374437e-06
103:5694,2.9695884447374437e-06
91:1031,2.9695884447374437e-06
237:57428,2.9695884447374437e-06
251:33122,2.9695884447374437e-06
2:38744,2.9695884447374437e-06
173:62000,2.9695884447374437e-06
137:1105,2.9695884447374437e-06
247:51934,2.9695884447374437e-06
111:41605,2.9695884447374437e-06
170:280,2.9695884447374437e-06
153:65003,2.9695884447374437e-06
209:37290,2.9695884447374437e-06
211:56632,2.9695884447374437e-06
50:37658,2.9695884447374437e-06
promo,2.9695884447374437e-06
2.260416667,2.9695884447374437e-06
231:36988,2.9695884447374437e-06
55:37587,2.9695884447374437e-06
3.889583333,2.9695884447374437e-06
219:64412,2.9695884447374437e-06
97:3352,2.9695884447374437e-06
252:37350,2.9695884447374437e-06
178:88,2.9695884447374437e-06
242:27023,2.9695884447374437e-06
106:8084,2.9695884447374437e-06
54:46913,2.9695884447374437e-06
133:5000,2.9695884447374437e-06
92:12934,2.9695884447374437e-06
118:7055,2.9695884447374437e-06
104:33762,2.9695884447374437e-06
135:3452,2.9695884447374437e-06
197:44205,2.9695884447374437e-06
166:58877,2.9695884447374437e-06
180:27680,2.9695884447374437e-06
97:41586,2.9695884447374437e-06
56:6201,2.9695884447374437e-06
106:1025,2.9695884447374437e-06
86:6853,2.9695884447374437e-06
44:49951,2.9695884447374437e-06
245:40063,2.9695884447374437e-06
190:56614,2.9695884447374437e-06
parts,2.9695884447374437e-06
35:1104,2.9695884447374437e-06
227:10001,2.9695884447374437e-06
156:39322,2.9695884447374437e-06
214:49012,2.9695884447374437e-06
61:1305,2.9695884447374437e-06
106:37778,2.9695884447374437e-06
85:40389,2.9695884447374437e-06
189:50661,2.9695884447374437e-06
241:15876,2.9695884447374437e-06
231:54432,2.9695884447374437e-06
153:33719,2.9695884447374437e-06
101:33302,2.9695884447374437e-06
24:41158,2.9695884447374437e-06
57:38029,2.9695884447374437e-06
147:60916,2.9695884447374437e-06
10:56273,2.9695884447374437e-06
174,2.9695884447374437e-06
188:1032,2.9695884447374437e-06
134:45688,2.9695884447374437e-06
133:8081,2.9695884447374437e-06
147:44971,2.9695884447374437e-06
102:53497,2.9695884447374437e-06
242:45462,2.9695884447374437e-06
81:44333,2.9695884447374437e-06
197:53261,2.9695884447374437e-06
18:12922,2.9695884447374437e-06
215:44257,2.9695884447374437e-06
146:54057,2.9695884447374437e-06
244:18910,2.9695884447374437e-06
36:51442,2.9695884447374437e-06
43:34398,2.9695884447374437e-06
251:37110,2.9695884447374437e-06
174:52451,2.9695884447374437e-06
101:34149,2.9695884447374437e-06
103:9043,2.9695884447374437e-06
84:197,2.9695884447374437e-06
76:1234,2.9695884447374437e-06
194:52730,2.9695884447374437e-06
59:280,2.9695884447374437e-06
148:54833,2.9695884447374437e-06
92:37825,2.9695884447374437e-06
118:1194,2.9695884447374437e-06
166:57753,2.9695884447374437e-06
132,2.9695884447374437e-06
23:39980,2.9695884447374437e-06
3.461111111,2.9695884447374437e-06
9:42746,2.9695884447374437e-06
91:59327,2.9695884447374437e-06
6:60745,2.9695884447374437e-06
9:63338,2.9695884447374437e-06
170:59871,2.9695884447374437e-06
gent,2.9695884447374437e-06
249:58313,2.9695884447374437e-06
180:1110,2.9695884447374437e-06
0:48641,2.9695884447374437e-06
67:47275,2.9695884447374437e-06
33:41338,2.9695884447374437e-06
108:8844,2.9695884447374437e-06
165:50478,2.9695884447374437e-06
163:43623,2.9695884447374437e-06
75:10002,2.9695884447374437e-06
60:60330,2.9695884447374437e-06
187:41895,2.9695884447374437e-06
camera,2.9695884447374437e-06
230:37087,2.9695884447374437e-06
157:51080,2.9695884447374437e-06
175:57999,2.9695884447374437e-06
12,2.9695884447374437e-06
5.501388889,2.9695884447374437e-06
14:55767,2.9695884447374437e-06
49,2.9695884447374437e-06
222:60030,2.9695884447374437e-06
209:37250,2.9695884447374437e-06
225:8080,2.9695884447374437e-06
53:60,2.9695884447374437e-06
103:55499,2.9695884447374437e-06
61:1308,2.9695884447374437e-06
boo,2.9695884447374437e-06
209:37350,2.9695884447374437e-06
97:20485,2.9695884447374437e-06
197:49344,2.9695884447374437e-06
185:35261,2.9695884447374437e-06
150:8888,2.9695884447374437e-06
155:49538,2.9695884447374437e-06
cn:888,2.9695884447374437e-06
87:39875,2.9695884447374437e-06
209:29379,2.9695884447374437e-06
184:9002,2.9695884447374437e-06
154,2.9695884447374437e-06
195:8899,2.9695884447374437e-06
154:3226,2.9695884447374437e-06
financial,2.9695884447374437e-06
237:42560,2.9695884447374437e-06
249:37040,2.9695884447374437e-06
129:8081,2.9695884447374437e-06
116:28561,2.9695884447374437e-06
212:38456,2.9695884447374437e-06
93:44670,2.9695884447374437e-06
92:44454,2.9695884447374437e-06
225:34671,2.9695884447374437e-06
78:42362,2.9695884447374437e-06
60:6204,2.9695884447374437e-06
61:6203,2.9695884447374437e-06
11:36594,2.9695884447374437e-06
57:60645,2.9695884447374437e-06
164:40037,2.9695884447374437e-06
147:36545,2.9695884447374437e-06
213:10881,2.9695884447374437e-06
23:55554,2.9695884447374437e-06
205:41852,2.9695884447374437e-06
85:42412,2.9695884447374437e-06
57:7778,2.9695884447374437e-06
17:45975,2.9695884447374437e-06
181:280,2.9695884447374437e-06
159,2.9695884447374437e-06
6:26285,2.9695884447374437e-06
114:7055,2.9695884447374437e-06
103:40764,2.9695884447374437e-06
16:19327,2.9695884447374437e-06
59:82,2.9695884447374437e-06
252:37260,2.9695884447374437e-06
37:8888,2.9695884447374437e-06
35:54865,2.9695884447374437e-06
observer,2.9695884447374437e-06
198:57237,2.9695884447374437e-06
237:19299,2.9695884447374437e-06
164:9000,2.9695884447374437e-06
81:7314,2.9695884447374437e-06
85:1304,2.9695884447374437e-06
214:1234,2.9695884447374437e-06
171:4545,2.9695884447374437e-06
69:7001,2.9695884447374437e-06
43:38008,2.9695884447374437e-06
florist,2.9695884447374437e-06
177:21414,2.9695884447374437e-06
102:21792,2.9695884447374437e-06
179:12132,2.9695884447374437e-06
6.833333333,2.9695884447374437e-06
62:9880,2.9695884447374437e-06
1.614583333,2.9695884447374437e-06
189:33193,2.9695884447374437e-06
251:33147,2.9695884447374437e-06
59:37028,2.9695884447374437e-06
250:5311,2.9695884447374437e-06
75:50003,2.9695884447374437e-06
2.459722222,2.9695884447374437e-06
198:58739,2.9695884447374437e-06
10:41042,2.9695884447374437e-06
121:59704,2.9695884447374437e-06
103:34959,2.9695884447374437e-06
113:38341,2.9695884447374437e-06
61:65510,2.9695884447374437e-06
pn,2.9695884447374437e-06
theater,2.9695884447374437e-06
203:51127,2.9695884447374437e-06
31:38824,2.9695884447374437e-06
175:8081,2.9695884447374437e-06
204:42602,2.9695884447374437e-06
25:4567,2.9695884447374437e-06
42:47967,2.9695884447374437e-06
176:35753,2.9695884447374437e-06
183:7136,2.9695884447374437e-06
140:50261,2.9695884447374437e-06
240:46408,2.9695884447374437e-06
157:36074,2.9695884447374437e-06
54:33353,2.9695884447374437e-06
192:2003,2.9695884447374437e-06
146:56120,2.9695884447374437e-06
21:37725,2.9695884447374437e-06
246:35855,2.9695884447374437e-06
17:15679,2.9695884447374437e-06
nr,2.9695884447374437e-06
22:32927,2.9695884447374437e-06
186:9900,2.9695884447374437e-06
31:85,2.9695884447374437e-06
